"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"200343","Population aged 14 years or younger (thousands)","ITA","Italy","2017","2017",8176,,
"200343","Population aged 14 years or younger (thousands)","ITA","Italy","2018","2018",8081,,
"200343","Population aged 14 years or younger (thousands)","ITA","Italy","2019","2019",7972,,
"200343","Population aged 14 years or younger (thousands)","ITA","Italy","2020","2020",7852,,
"200101","Total population (thousands)","DJI","Djibouti","2017","2017",944,,
"200101","Total population (thousands)","DJI","Djibouti","2018","2018",959,,
"200101","Total population (thousands)","DJI","Djibouti","2019","2019",974,,
"200101","Total population (thousands)","DJI","Djibouti","2020","2020",988,,
"200151","Population aged 65 years or older (thousands)","ROU","Romania","2017","2017",3514,,
"200151","Population aged 65 years or older (thousands)","ROU","Romania","2018","2018",3577,,
"200151","Population aged 65 years or older (thousands)","ROU","Romania","2019","2019",3639,,
"200151","Population aged 65 years or older (thousands)","ROU","Romania","2020","2020",3700,,
"200343","Population aged 14 years or younger (thousands)","AUT","Austria","2017","2017",1255,,
"200343","Population aged 14 years or younger (thousands)","AUT","Austria","2018","2018",1271,,
"200343","Population aged 14 years or younger (thousands)","AUT","Austria","2019","2019",1286,,
"200343","Population aged 14 years or younger (thousands)","AUT","Austria","2020","2020",1298,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ZAF","South Africa","2017","2017",19.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ZAF","South Africa","2018","2018",19.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","ZAF","South Africa","2019","2019",19,,
"200343","Population aged 14 years or younger (thousands)","MDG","Madagascar","2017","2017",10477,,
"200343","Population aged 14 years or younger (thousands)","MDG","Madagascar","2018","2018",10680,,
"200343","Population aged 14 years or younger (thousands)","MDG","Madagascar","2019","2019",10887,,
"200343","Population aged 14 years or younger (thousands)","MDG","Madagascar","2020","2020",11094,,
"200151","Population aged 65 years or older (thousands)","DMA","Dominica","2017","2017",7,,
"200151","Population aged 65 years or older (thousands)","DMA","Dominica","2018","2018",7,,
"200151","Population aged 65 years or older (thousands)","DMA","Dominica","2019","2019",7,,
"200151","Population aged 65 years or older (thousands)","DMA","Dominica","2020","2020",7,,
"SP_POP_GROW","Population growth (annual %)","BLR","Belarus","2018","2018",-0.2,,
"SP_POP_GROW","Population growth (annual %)","BLR","Belarus","2019","2019",-0.2,,
"200151","Population aged 65 years or older (thousands)","DNK","Denmark","2017","2017",1127,,
"200151","Population aged 65 years or older (thousands)","DNK","Denmark","2018","2018",1140,,
"200151","Population aged 65 years or older (thousands)","DNK","Denmark","2019","2019",1152,,
"200151","Population aged 65 years or older (thousands)","DNK","Denmark","2020","2020",1168,,
"200151","Population aged 65 years or older (thousands)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",2042,,
"200151","Population aged 65 years or older (thousands)","VEN","Venezuela (Bolivarian Republic of)","2018","2018",2099,,
"200151","Population aged 65 years or older (thousands)","VEN","Venezuela (Bolivarian Republic of)","2019","2019",2170,,
"200151","Population aged 65 years or older (thousands)","VEN","Venezuela (Bolivarian Republic of)","2020","2020",2267,,
"200343","Population aged 14 years or younger (thousands)","ETH","Ethiopia","2017","2017",43891,,
"200343","Population aged 14 years or younger (thousands)","ETH","Ethiopia","2018","2018",44545,,
"200343","Population aged 14 years or younger (thousands)","ETH","Ethiopia","2019","2019",45209,,
"200343","Population aged 14 years or younger (thousands)","ETH","Ethiopia","2020","2020",45891,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","PHL","Philippines","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","PHL","Philippines","2018","2018",71,,
"200343","Population aged 14 years or younger (thousands)","MDV","Maldives","2017","2017",101,,
"200343","Population aged 14 years or younger (thousands)","MDV","Maldives","2018","2018",104,,
"200343","Population aged 14 years or younger (thousands)","MDV","Maldives","2019","2019",106,,
"200343","Population aged 14 years or younger (thousands)","MDV","Maldives","2020","2020",106,,
"XTGOV_IMF","General government total expenditure (current LCU)","BLR","Belarus","2017","2017",41286000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","BLR","Belarus","2018","2018",46291000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","BLR","Belarus","2019","2019",50932000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","BLR","Belarus","2020","2020",56050000000,,
"200101","Total population (thousands)","RWA","Rwanda","2017","2017",11981,,
"200101","Total population (thousands)","RWA","Rwanda","2018","2018",12302,,
"200101","Total population (thousands)","RWA","Rwanda","2019","2019",12627,,
"200101","Total population (thousands)","RWA","Rwanda","2020","2020",12952,,
"200343","Population aged 14 years or younger (thousands)","ZZA","Channel Islands","2017","2017",26,,
"200343","Population aged 14 years or younger (thousands)","ZZA","Channel Islands","2018","2018",26,,
"200343","Population aged 14 years or younger (thousands)","ZZA","Channel Islands","2019","2019",26,,
"200343","Population aged 14 years or younger (thousands)","ZZA","Channel Islands","2020","2020",26,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","CHE","Switzerland","2017","2017",4,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","CHE","Switzerland","2018","2018",4,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","CHE","Switzerland","2019","2019",4,,
"200101","Total population (thousands)","SWZ","Eswatini","2017","2017",1125,,
"200101","Total population (thousands)","SWZ","Eswatini","2018","2018",1136,,
"200101","Total population (thousands)","SWZ","Eswatini","2019","2019",1148,,
"200101","Total population (thousands)","SWZ","Eswatini","2020","2020",1160,,
"200343","Population aged 14 years or younger (thousands)","IRN","Iran (Islamic Republic of)","2017","2017",19562,,
"200343","Population aged 14 years or younger (thousands)","IRN","Iran (Islamic Republic of)","2018","2018",20022,,
"200343","Population aged 14 years or younger (thousands)","IRN","Iran (Islamic Republic of)","2019","2019",20442,,
"200343","Population aged 14 years or younger (thousands)","IRN","Iran (Islamic Republic of)","2020","2020",20784,,
"200101","Total population (thousands)","VUT","Vanuatu","2017","2017",286,,
"200101","Total population (thousands)","VUT","Vanuatu","2018","2018",293,,
"200101","Total population (thousands)","VUT","Vanuatu","2019","2019",300,,
"200101","Total population (thousands)","VUT","Vanuatu","2020","2020",307,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TKM","Turkmenistan","2017","2017",68,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TKM","Turkmenistan","2018","2018",68,,
"200151","Population aged 65 years or older (thousands)","COM","Comoros","2017","2017",24,,
"200151","Population aged 65 years or older (thousands)","COM","Comoros","2018","2018",25,,
"200151","Population aged 65 years or older (thousands)","COM","Comoros","2019","2019",26,,
"200151","Population aged 65 years or older (thousands)","COM","Comoros","2020","2020",27,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","ZAF","South Africa","2017","2017",5410,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","ZAF","South Africa","2018","2018",5750,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","ZAF","South Africa","2019","2019",6040,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","THA","Thailand","2017","2017",51,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","THA","Thailand","2018","2018",50,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","THA","Thailand","2019","2019",49,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","UGA","Uganda","2017","2017",6.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","UGA","Uganda","2018","2018",5.9,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","UGA","Uganda","2019","2019",5.8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KNA","Saint Kitts and Nevis","2017","2017",69,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KNA","Saint Kitts and Nevis","2018","2018",69,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","KNA","Saint Kitts and Nevis","2019","2019",69,,
"200343","Population aged 14 years or younger (thousands)","MNP","Northern Mariana Islands","2017","2017",13,,
"200343","Population aged 14 years or younger (thousands)","MNP","Northern Mariana Islands","2018","2018",13,,
"200343","Population aged 14 years or younger (thousands)","MNP","Northern Mariana Islands","2019","2019",13,,
"200343","Population aged 14 years or younger (thousands)","MNP","Northern Mariana Islands","2020","2020",13,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ARE","United Arab Emirates","2017","2017",1.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","ARE","United Arab Emirates","2018","2018",1.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","THA","Thailand","2017","2017",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","THA","Thailand","2018","2018",1.5,,
"200101","Total population (thousands)","COL","Colombia","2017","2017",48910,,
"200101","Total population (thousands)","COL","Colombia","2018","2018",49661,,
"200101","Total population (thousands)","COL","Colombia","2019","2019",50339,,
"200101","Total population (thousands)","COL","Colombia","2020","2020",50883,,
"200101","Total population (thousands)","BGR","Bulgaria","2017","2017",7102,,
"200101","Total population (thousands)","BGR","Bulgaria","2018","2018",7052,,
"200101","Total population (thousands)","BGR","Bulgaria","2019","2019",7000,,
"200101","Total population (thousands)","BGR","Bulgaria","2020","2020",6948,,
"200151","Population aged 65 years or older (thousands)","BTN","Bhutan","2017","2017",44,,
"200151","Population aged 65 years or older (thousands)","BTN","Bhutan","2018","2018",45,,
"200151","Population aged 65 years or older (thousands)","BTN","Bhutan","2019","2019",46,,
"200151","Population aged 65 years or older (thousands)","BTN","Bhutan","2020","2020",48,,
"200151","Population aged 65 years or older (thousands)","SEN","Senegal","2017","2017",474,,
"200151","Population aged 65 years or older (thousands)","SEN","Senegal","2018","2018",489,,
"200151","Population aged 65 years or older (thousands)","SEN","Senegal","2019","2019",505,,
"200151","Population aged 65 years or older (thousands)","SEN","Senegal","2020","2020",520,,
"200343","Population aged 14 years or younger (thousands)","TON","Tonga","2017","2017",36,,
"200343","Population aged 14 years or younger (thousands)","TON","Tonga","2018","2018",37,,
"200343","Population aged 14 years or younger (thousands)","TON","Tonga","2019","2019",37,,
"200343","Population aged 14 years or younger (thousands)","TON","Tonga","2020","2020",37,,
"200101","Total population (thousands)","GIN","Guinea","2017","2017",12068,,
"200101","Total population (thousands)","GIN","Guinea","2018","2018",12414,,
"200101","Total population (thousands)","GIN","Guinea","2019","2019",12771,,
"200101","Total population (thousands)","GIN","Guinea","2020","2020",13133,,
"200151","Population aged 65 years or older (thousands)","SWE","Sweden","2017","2017",1980,,
"200151","Population aged 65 years or older (thousands)","SWE","Sweden","2018","2018",2004,,
"200151","Population aged 65 years or older (thousands)","SWE","Sweden","2019","2019",2027,,
"200151","Population aged 65 years or older (thousands)","SWE","Sweden","2020","2020",2053,,
"200151","Population aged 65 years or older (thousands)","SYR","Syrian Arab Republic","2017","2017",738,,
"200151","Population aged 65 years or older (thousands)","SYR","Syrian Arab Republic","2018","2018",763,,
"200151","Population aged 65 years or older (thousands)","SYR","Syrian Arab Republic","2019","2019",801,,
"200151","Population aged 65 years or older (thousands)","SYR","Syrian Arab Republic","2020","2020",853,,
"200151","Population aged 65 years or older (thousands)","GRL","Greenland","2017","2017",5,,
"200151","Population aged 65 years or older (thousands)","GRL","Greenland","2018","2018",5,,
"200151","Population aged 65 years or older (thousands)","GRL","Greenland","2019","2019",5,,
"200151","Population aged 65 years or older (thousands)","GRL","Greenland","2020","2020",6,,
"200151","Population aged 65 years or older (thousands)","GNB","Guinea-Bissau","2017","2017",51,,
"200151","Population aged 65 years or older (thousands)","GNB","Guinea-Bissau","2018","2018",53,,
"200151","Population aged 65 years or older (thousands)","GNB","Guinea-Bissau","2019","2019",55,,
"200151","Population aged 65 years or older (thousands)","GNB","Guinea-Bissau","2020","2020",57,,
"200151","Population aged 65 years or older (thousands)","BFA","Burkina Faso","2017","2017",462,,
"200151","Population aged 65 years or older (thousands)","BFA","Burkina Faso","2018","2018",475,,
"200151","Population aged 65 years or older (thousands)","BFA","Burkina Faso","2019","2019",489,,
"200151","Population aged 65 years or older (thousands)","BFA","Burkina Faso","2020","2020",504,,
"200343","Population aged 14 years or younger (thousands)","NPL","Nepal","2017","2017",8659,,
"200343","Population aged 14 years or younger (thousands)","NPL","Nepal","2018","2018",8545,,
"200343","Population aged 14 years or younger (thousands)","NPL","Nepal","2019","2019",8460,,
"200343","Population aged 14 years or younger (thousands)","NPL","Nepal","2020","2020",8394,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","LKA","Sri Lanka","2017","2017",4077,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","LKA","Sri Lanka","2018","2018",4081,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","LKA","Sri Lanka","2019","2019",3853,,
"200101","Total population (thousands)","SAU","Saudi Arabia","2017","2017",33101,,
"200101","Total population (thousands)","SAU","Saudi Arabia","2018","2018",33703,,
"200101","Total population (thousands)","SAU","Saudi Arabia","2019","2019",34269,,
"200101","Total population (thousands)","SAU","Saudi Arabia","2020","2020",34814,,
"XTGOV_IMF","General government total expenditure (current LCU)","SSD","South Sudan","2017","2017",131116000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","SSD","South Sudan","2018","2018",214755000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","SSD","South Sudan","2019","2019",301194000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","SSD","South Sudan","2020","2020",248428000000,,
"200343","Population aged 14 years or younger (thousands)","TUR","Turkey","2017","2017",20281,,
"200343","Population aged 14 years or younger (thousands)","TUR","Turkey","2018","2018",20296,,
"200343","Population aged 14 years or younger (thousands)","TUR","Turkey","2019","2019",20266,,
"200343","Population aged 14 years or younger (thousands)","TUR","Turkey","2020","2020",20193,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SWE","Sweden","2017","2017",52970,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SWE","Sweden","2018","2018",55620,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SWE","Sweden","2019","2019",55840,,
"200101","Total population (thousands)","FRA","France","2017","2017",64843,,
"200101","Total population (thousands)","FRA","France","2018","2018",64991,,
"200101","Total population (thousands)","ESP","Spain","2017","2017",46647,,
"200101","Total population (thousands)","ESP","Spain","2018","2018",46693,,
"200101","Total population (thousands)","ESP","Spain","2019","2019",46737,,
"200101","Total population (thousands)","ESP","Spain","2020","2020",46755,,
"200343","Population aged 14 years or younger (thousands)","TKM","Turkmenistan","2017","2017",1780,,
"200343","Population aged 14 years or younger (thousands)","TKM","Turkmenistan","2018","2018",1803,,
"200343","Population aged 14 years or younger (thousands)","TKM","Turkmenistan","2019","2019",1828,,
"200343","Population aged 14 years or younger (thousands)","TKM","Turkmenistan","2020","2020",1857,,
"200343","Population aged 14 years or younger (thousands)","BMU","Bermuda","2017","2017",9,,
"200343","Population aged 14 years or younger (thousands)","BMU","Bermuda","2018","2018",9,,
"200343","Population aged 14 years or younger (thousands)","BMU","Bermuda","2019","2019",9,,
"200343","Population aged 14 years or younger (thousands)","BMU","Bermuda","2020","2020",9,,
"200343","Population aged 14 years or younger (thousands)","SYC","Seychelles","2017","2017",23,,
"200343","Population aged 14 years or younger (thousands)","SYC","Seychelles","2018","2018",23,,
"200343","Population aged 14 years or younger (thousands)","SYC","Seychelles","2019","2019",23,,
"200343","Population aged 14 years or younger (thousands)","SYC","Seychelles","2020","2020",23,,
"200101","Total population (thousands)","PHL","Philippines","2017","2017",105173,,
"200101","Total population (thousands)","PHL","Philippines","2018","2018",106651,,
"200101","Total population (thousands)","PHL","Philippines","2019","2019",108117,,
"200101","Total population (thousands)","PHL","Philippines","2020","2020",109581,,
"200343","Population aged 14 years or younger (thousands)","COK","Cook Islands","2017","2017",4,,
"200343","Population aged 14 years or younger (thousands)","COK","Cook Islands","2018","2018",4,,
"200343","Population aged 14 years or younger (thousands)","COK","Cook Islands","2019","2019",4,,
"200343","Population aged 14 years or younger (thousands)","COK","Cook Islands","2020","2020",4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLR","Belarus","2017","2017",1.5,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","BLR","Belarus","2018","2018",1.4,,
"200151","Population aged 65 years or older (thousands)","ARM","Armenia","2017","2017",327,,
"200151","Population aged 65 years or older (thousands)","ARM","Armenia","2018","2018",332,,
"200151","Population aged 65 years or older (thousands)","ARM","Armenia","2019","2019",340,,
"200151","Population aged 65 years or older (thousands)","ARM","Armenia","2020","2020",350,,
"200101","Total population (thousands)","LSO","Lesotho","2017","2017",2092,,
"200101","Total population (thousands)","LSO","Lesotho","2018","2018",2108,,
"200101","Total population (thousands)","LSO","Lesotho","2019","2019",2125,,
"200101","Total population (thousands)","LSO","Lesotho","2020","2020",2142,,
"200151","Population aged 65 years or older (thousands)","BEL","Belgium","2017","2017",2122,,
"200151","Population aged 65 years or older (thousands)","BEL","Belgium","2018","2018",2157,,
"200151","Population aged 65 years or older (thousands)","BEL","Belgium","2019","2019",2193,,
"200151","Population aged 65 years or older (thousands)","BEL","Belgium","2020","2020",2231,,
"200151","Population aged 65 years or older (thousands)","EGY","Egypt","2017","2017",5003,,
"200151","Population aged 65 years or older (thousands)","EGY","Egypt","2018","2018",5147,,
"200151","Population aged 65 years or older (thousands)","EGY","Egypt","2019","2019",5297,,
"200151","Population aged 65 years or older (thousands)","EGY","Egypt","2020","2020",5456,,
"200151","Population aged 65 years or older (thousands)","KWT","Kuwait","2017","2017",97,,
"200151","Population aged 65 years or older (thousands)","KWT","Kuwait","2018","2018",106,,
"200151","Population aged 65 years or older (thousands)","KWT","Kuwait","2019","2019",116,,
"200151","Population aged 65 years or older (thousands)","KWT","Kuwait","2020","2020",130,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","STP","Sao Tome and Principe","2017","2017",4.4,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","STP","Sao Tome and Principe","2018","2018",4.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SUR","Suriname","2017","2017",1.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SUR","Suriname","2018","2018",1.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SUR","Suriname","2019","2019",1.3,,
"200343","Population aged 14 years or younger (thousands)","LIE","Liechtenstein","2017","2017",6,,
"200343","Population aged 14 years or younger (thousands)","LIE","Liechtenstein","2018","2018",6,,
"200343","Population aged 14 years or younger (thousands)","LIE","Liechtenstein","2019","2019",6,,
"200343","Population aged 14 years or younger (thousands)","LIE","Liechtenstein","2020","2020",6,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","QAT","Qatar","2017","2017",61264,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","QAT","Qatar","2018","2018",68794,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","QAT","Qatar","2019","2019",64782,,
"XTGOV_IMF","General government total expenditure (current LCU)","ARE","United Arab Emirates","2017","2017",432031000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ARE","United Arab Emirates","2018","2018",447658000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ARE","United Arab Emirates","2019","2019",472616000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ARE","United Arab Emirates","2020","2020",466762000000,,
"200343","Population aged 14 years or younger (thousands)","HUN","Hungary","2017","2017",1398,,
"200343","Population aged 14 years or younger (thousands)","HUN","Hungary","2018","2018",1399,,
"200343","Population aged 14 years or younger (thousands)","HUN","Hungary","2019","2019",1398,,
"200343","Population aged 14 years or younger (thousands)","HUN","Hungary","2020","2020",1392,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","UKR","Ukraine","2017","2017",31,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","UKR","Ukraine","2018","2018",31,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","UKR","Ukraine","2019","2019",31,,
"SP_POP_GROW","Population growth (annual %)","SSD","South Sudan","2017","2017",0.7,,
"SP_POP_GROW","Population growth (annual %)","SSD","South Sudan","2018","2018",0.6,,
"SP_POP_GROW","Population growth (annual %)","SSD","South Sudan","2019","2019",0.8,,
"200151","Population aged 65 years or older (thousands)","TZA","United Republic of Tanzania","2017","2017",1412,,
"200151","Population aged 65 years or older (thousands)","TZA","United Republic of Tanzania","2018","2018",1465,,
"200151","Population aged 65 years or older (thousands)","TZA","United Republic of Tanzania","2019","2019",1520,,
"200151","Population aged 65 years or older (thousands)","TZA","United Republic of Tanzania","2020","2020",1579,,
"200343","Population aged 14 years or younger (thousands)","HKG","China, Hong Kong Special Administrative Region","2017","2017",838,,
"200343","Population aged 14 years or younger (thousands)","HKG","China, Hong Kong Special Administrative Region","2018","2018",877,,
"200343","Population aged 14 years or younger (thousands)","HKG","China, Hong Kong Special Administrative Region","2019","2019",917,,
"200343","Population aged 14 years or younger (thousands)","HKG","China, Hong Kong Special Administrative Region","2020","2020",950,,
"200101","Total population (thousands)","GNQ","Equatorial Guinea","2017","2017",1262,,
"200101","Total population (thousands)","GNQ","Equatorial Guinea","2018","2018",1309,,
"200101","Total population (thousands)","GNQ","Equatorial Guinea","2019","2019",1356,,
"200101","Total population (thousands)","GNQ","Equatorial Guinea","2020","2020",1403,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BLR","Belarus","2017","2017",22,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BLR","Belarus","2018","2018",21,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","BLR","Belarus","2019","2019",21,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SUR","Suriname","2017","2017",5400,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SUR","Suriname","2018","2018",5210,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SUR","Suriname","2019","2019",5540,,
"200101","Total population (thousands)","HTI","Haiti","2017","2017",10982,,
"200101","Total population (thousands)","HTI","Haiti","2018","2018",11123,,
"200101","Total population (thousands)","HTI","Haiti","2019","2019",11263,,
"200101","Total population (thousands)","HTI","Haiti","2020","2020",11403,,
"200151","Population aged 65 years or older (thousands)","PRT","Portugal","2017","2017",2218,,
"200151","Population aged 65 years or older (thousands)","PRT","Portugal","2018","2018",2252,,
"200151","Population aged 65 years or older (thousands)","PRT","Portugal","2019","2019",2286,,
"200151","Population aged 65 years or older (thousands)","PRT","Portugal","2020","2020",2322,,
"XTGOV_IMF","General government total expenditure (current LCU)","STP","Sao Tome and Principe","2017","2017",2253000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","STP","Sao Tome and Principe","2018","2018",2243000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","STP","Sao Tome and Principe","2019","2019",2243000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","STP","Sao Tome and Principe","2020","2020",2599000000,,
"200151","Population aged 65 years or older (thousands)","ZWE","Zimbabwe","2017","2017",412,,
"200151","Population aged 65 years or older (thousands)","ZWE","Zimbabwe","2018","2018",424,,
"200151","Population aged 65 years or older (thousands)","ZWE","Zimbabwe","2019","2019",437,,
"200151","Population aged 65 years or older (thousands)","ZWE","Zimbabwe","2020","2020",448,,
"200343","Population aged 14 years or younger (thousands)","FJI","Fiji","2017","2017",260,,
"200343","Population aged 14 years or younger (thousands)","FJI","Fiji","2018","2018",261,,
"200343","Population aged 14 years or younger (thousands)","FJI","Fiji","2019","2019",261,,
"200343","Population aged 14 years or younger (thousands)","FJI","Fiji","2020","2020",260,,
"200151","Population aged 65 years or older (thousands)","BHS","Bahamas","2017","2017",27,,
"200151","Population aged 65 years or older (thousands)","BHS","Bahamas","2018","2018",28,,
"200151","Population aged 65 years or older (thousands)","BHS","Bahamas","2019","2019",29,,
"200151","Population aged 65 years or older (thousands)","BHS","Bahamas","2020","2020",30,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","USA","United States of America","2017","2017",6,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","USA","United States of America","2018","2018",6,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","USA","United States of America","2019","2019",6,,
"200101","Total population (thousands)","SDN","Sudan","2017","2017",40813,,
"200101","Total population (thousands)","SDN","Sudan","2018","2018",41802,,
"200101","Total population (thousands)","SDN","Sudan","2019","2019",42813,,
"200101","Total population (thousands)","SDN","Sudan","2020","2020",43849,,
"200343","Population aged 14 years or younger (thousands)","COL","Colombia","2017","2017",11522,,
"200343","Population aged 14 years or younger (thousands)","COL","Colombia","2018","2018",11461,,
"200343","Population aged 14 years or younger (thousands)","COL","Colombia","2019","2019",11387,,
"200343","Population aged 14 years or younger (thousands)","COL","Colombia","2020","2020",11288,,
"XTGOV_IMF","General government total expenditure (current LCU)","THA","Thailand","2017","2017",3281144000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","THA","Thailand","2018","2018",3452209000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","THA","Thailand","2019","2019",3668002000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","THA","Thailand","2020","2020",4158420000000,,
"200151","Population aged 65 years or older (thousands)","PSE","Palestine","2017","2017",147,,
"200151","Population aged 65 years or older (thousands)","PSE","Palestine","2018","2018",152,,
"200151","Population aged 65 years or older (thousands)","PSE","Palestine","2019","2019",158,,
"200151","Population aged 65 years or older (thousands)","PSE","Palestine","2020","2020",164,,
"200343","Population aged 14 years or younger (thousands)","MNE","Montenegro","2017","2017",115,,
"200343","Population aged 14 years or younger (thousands)","MNE","Montenegro","2018","2018",114,,
"200343","Population aged 14 years or younger (thousands)","MNE","Montenegro","2019","2019",114,,
"200343","Population aged 14 years or younger (thousands)","MNE","Montenegro","2020","2020",113,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","KNA","Saint Kitts and Nevis","2017","2017",14,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","KNA","Saint Kitts and Nevis","2018","2018",13,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","KNA","Saint Kitts and Nevis","2019","2019",13,,
"200101","Total population (thousands)","MSR","Montserrat","2017","2017",5,,
"200101","Total population (thousands)","MSR","Montserrat","2018","2018",5,,
"200101","Total population (thousands)","MSR","Montserrat","2019","2019",5,,
"200101","Total population (thousands)","MSR","Montserrat","2020","2020",5,,
"200343","Population aged 14 years or younger (thousands)","MMR","Myanmar","2017","2017",14331,,
"200343","Population aged 14 years or younger (thousands)","MMR","Myanmar","2018","2018",14163,,
"200343","Population aged 14 years or younger (thousands)","MMR","Myanmar","2019","2019",14006,,
"200343","Population aged 14 years or younger (thousands)","MMR","Myanmar","2020","2020",13867,,
"SP_POP_GROW","Population growth (annual %)","THA","Thailand","2017","2017",0.3,,
"SP_POP_GROW","Population growth (annual %)","THA","Thailand","2018","2018",0.3,,
"SP_POP_GROW","Population growth (annual %)","THA","Thailand","2019","2019",0.3,,
"200151","Population aged 65 years or older (thousands)","CMR","Cameroon","2017","2017",671,,
"200151","Population aged 65 years or older (thousands)","CMR","Cameroon","2018","2018",688,,
"200151","Population aged 65 years or older (thousands)","CMR","Cameroon","2019","2019",705,,
"200151","Population aged 65 years or older (thousands)","CMR","Cameroon","2020","2020",721,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CHE","Switzerland","2017","2017",26,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CHE","Switzerland","2018","2018",26,,
